Name,Repository,Category,TagName,TagLastPushed,TagDigest,TagSize,StarCount,PullCount,DateDownloaded
Name,Repository,Category,TagName,TagLastPushed,TagDigest,TagSize,StarCount,PullCount,DateDownloaded
mageia,library,Official,cauldron,2024-05-09T17:25:24Z,sha256:71ea32a70d410dfe350edf392a43fe0c4ca630f3c14b87cb08fb729c91ce0b76,108651462,44,1623523,0001-01-01T00:00:00Z
mageia,library,Official,9,2024-05-09T17:25:19Z,sha256:42cdc2faaf51d3fbb967d4cad915b0fc517699916301ffee69e1f4d8ffe745a8,101585224,44,1623523,0001-01-01T00:00:00Z
mageia,library,Official,8,2024-04-04T03:12:56Z,sha256:05a7d6a7c4b24c98e9bf7573856d16cc9e5430b0547e1dbce2c3579539c38012,113298179,44,1623523,0001-01-01T00:00:00Z
mageia,library,Official,7,2021-04-08T19:40:00Z,,101790982,44,1623523,0001-01-01T00:00:00Z
mageia,library,Official,rc,2021-02-10T09:26:38Z,,110313864,44,1623523,0001-01-01T00:00:00Z
crate,library,Official,5.7.1,2024-05-06T19:55:58Z,sha256:ccec98f986b895f89b35282788b306e7173afd9d2735a29e5c7758f84bdf0a0b,198519256,225,18583991,0001-01-01T00:00:00Z
crate,library,Official,5.7,2024-05-06T19:55:56Z,sha256:ccec98f986b895f89b35282788b306e7173afd9d2735a29e5c7758f84bdf0a0b,198519256,225,18583991,0001-01-01T00:00:00Z
crate,library,Official,5.6.5,2024-05-06T19:55:51Z,sha256:9b94dc561bb2f3adfe1a4e254e959ad46f36af230a9b66d671e38b29bbbc6d0a,188797435,225,18583991,0001-01-01T00:00:00Z
crate,library,Official,5.6,2024-05-06T19:55:49Z,sha256:9b94dc561bb2f3adfe1a4e254e959ad46f36af230a9b66d671e38b29bbbc6d0a,188797435,225,18583991,0001-01-01T00:00:00Z
crate,library,Official,5.5.5,2024-05-06T19:55:44Z,sha256:7ac18801c020a900bf44947743b162a12313f80f88e5b5c237bcad3d5ba1f64a,187646985,225,18583991,0001-01-01T00:00:00Z
php-zendserver,library,Official,2021.0,2023-06-02T01:58:06Z,sha256:ff23ff7302c814918d286ac1aa5faee22187053f6936c55e73f5cb3cd6000be2,396786552,212,4266504,0001-01-01T00:00:00Z
php-zendserver,library,Official,2019.0,2023-06-02T01:57:50Z,sha256:8754491c3533191fdbc2af89a33a20037b38260c38d98fd8dda498687698c160,488914072,212,4266504,0001-01-01T00:00:00Z
php-zendserver,library,Official,9.1,2021-08-31T04:31:18Z,,399260011,212,4266504,0001-01-01T00:00:00Z
php-zendserver,library,Official,8.5-php5.6,2021-08-31T04:31:01Z,sha256:46087476dd829477b235937b1b774e539c67177fb9c637bde91b28b2e6cf9299,315608578,212,4266504,0001-01-01T00:00:00Z
php-zendserver,library,Official,8.5,2021-08-31T04:30:59Z,sha256:46087476dd829477b235937b1b774e539c67177fb9c637bde91b28b2e6cf9299,315608578,212,4266504,0001-01-01T00:00:00Z
tomcat,library,Official,10.1.24-jre21-temurin-jammy,2024-05-13T22:50:18Z,sha256:ed05f986d804c1aaa5fc9370901f29a57967a6ef60a5e947fc7a8837184b8e55,110120646,3670,759771058,0001-01-01T00:00:00Z
tomcat,library,Official,10.1.24-jre21-temurin,2024-05-13T22:50:16Z,sha256:ed05f986d804c1aaa5fc9370901f29a57967a6ef60a5e947fc7a8837184b8e55,110120646,3670,759771058,0001-01-01T00:00:00Z
tomcat,library,Official,10.1.24-jre21,2024-05-13T22:50:14Z,sha256:ed05f986d804c1aaa5fc9370901f29a57967a6ef60a5e947fc7a8837184b8e55,110120646,3670,759771058,0001-01-01T00:00:00Z
tomcat,library,Official,10.1.24-jre17-temurin-jammy,2024-05-13T22:50:12Z,sha256:bab70a8e169e8bd99e3a823b14530a47ea39d3453d74e7ab35bd0393fe46b6a0,103904134,3670,759771058,0001-01-01T00:00:00Z
tomcat,library,Official,10.1.24-jre17-temurin,2024-05-13T22:50:11Z,sha256:bab70a8e169e8bd99e3a823b14530a47ea39d3453d74e7ab35bd0393fe46b6a0,103904134,3670,759771058,0001-01-01T00:00:00Z
mono,library,Official,slim,2024-05-14T10:20:03Z,sha256:930e7251bd5dfd3b33f34cf62b2225ef6ee0b25c087b46bfa70ae5ddf545011b,94892633,521,42839345,0001-01-01T00:00:00Z
mono,library,Official,6.12.0.182-slim,2024-05-14T10:19:57Z,sha256:930e7251bd5dfd3b33f34cf62b2225ef6ee0b25c087b46bfa70ae5ddf545011b,94892633,521,42839345,0001-01-01T00:00:00Z
mono,library,Official,6.12.0.182,2024-05-14T10:19:51Z,sha256:a82882d17da4b57c5a65193258971398ddd4205e70797a206ba713abdbcd2bb4,254819623,521,42839345,0001-01-01T00:00:00Z
mono,library,Official,6.12.0-slim,2024-05-14T10:19:49Z,sha256:930e7251bd5dfd3b33f34cf62b2225ef6ee0b25c087b46bfa70ae5ddf545011b,94892633,521,42839345,0001-01-01T00:00:00Z
mono,library,Official,6.12.0,2024-05-14T10:19:46Z,sha256:a82882d17da4b57c5a65193258971398ddd4205e70797a206ba713abdbcd2bb4,254819623,521,42839345,0001-01-01T00:00:00Z
haskell,library,Official,slim-buster,2024-05-14T15:37:09Z,sha256:a79a8760d5591254583841490eb9bd5610fcb36bc8db4ef884604e7e5d797126,447815467,478,7944157,0001-01-01T00:00:00Z
haskell,library,Official,slim,2024-05-14T15:37:08Z,sha256:a79a8760d5591254583841490eb9bd5610fcb36bc8db4ef884604e7e5d797126,447815467,478,7944157,0001-01-01T00:00:00Z
haskell,library,Official,buster,2024-05-14T15:37:05Z,sha256:1770ba6abf6b82dabf4f6289c21c225b4834c89008b97e5b237341794c735432,783875079,478,7944157,0001-01-01T00:00:00Z
haskell,library,Official,9.8.2-slim-buster,2024-05-14T15:37:04Z,sha256:a79a8760d5591254583841490eb9bd5610fcb36bc8db4ef884604e7e5d797126,447815467,478,7944157,0001-01-01T00:00:00Z
haskell,library,Official,9.8.2-slim,2024-05-14T15:37:03Z,sha256:a79a8760d5591254583841490eb9bd5610fcb36bc8db4ef884604e7e5d797126,447815467,478,7944157,0001-01-01T00:00:00Z
maven,library,Official,sapmachine,2024-05-28T20:59:45Z,sha256:8bbde08667498ade433713fe8933cdfe430ff1ad72746f7b0cb17a11d5bcc99e,281808708,1572,657496061,0001-01-01T00:00:00Z
maven,library,Official,eclipse-temurin,2024-05-28T20:59:41Z,sha256:7bc6b603a7f9a646e7a31990374fb21119a8a5eb2e713771ee8338b56fbccdcd,235061488,1572,657496061,0001-01-01T00:00:00Z
maven,library,Official,amazoncorretto,2024-05-28T20:59:40Z,sha256:9557005c79ce7510351ff0b19d9016e5f9966e96d8cab2470ff39323974303a7,362225216,1572,657496061,0001-01-01T00:00:00Z
maven,library,Official,3.9.7-sapmachine-21,2024-05-28T20:59:38Z,sha256:8bbde08667498ade433713fe8933cdfe430ff1ad72746f7b0cb17a11d5bcc99e,281808708,1572,657496061,0001-01-01T00:00:00Z
maven,library,Official,3.9.7-sapmachine-17,2024-05-28T20:59:37Z,sha256:e7739a6a89cb83facb9c9d599e7836a0404dc62295a2ddb90bf3345ad45436ba,266654578,1572,657496061,0001-01-01T00:00:00Z
httpd,library,Official,bookworm,2024-05-14T23:53:03Z,sha256:43c7661a3243c04b0955c81ac994ea13a1d8a1e53c15023a7b3cd5e8bb25de3c,59185377,4722,4479299585,0001-01-01T00:00:00Z
httpd,library,Official,2.4.59-bookworm,2024-05-14T23:52:54Z,sha256:43c7661a3243c04b0955c81ac994ea13a1d8a1e53c15023a7b3cd5e8bb25de3c,59185377,4722,4479299585,0001-01-01T00:00:00Z
httpd,library,Official,2.4.59,2024-05-14T23:52:45Z,sha256:43c7661a3243c04b0955c81ac994ea13a1d8a1e53c15023a7b3cd5e8bb25de3c,59185377,4722,4479299585,0001-01-01T00:00:00Z
httpd,library,Official,2.4-bookworm,2024-05-14T23:52:42Z,sha256:43c7661a3243c04b0955c81ac994ea13a1d8a1e53c15023a7b3cd5e8bb25de3c,59185377,4722,4479299585,0001-01-01T00:00:00Z
httpd,library,Official,2.4,2024-05-14T23:52:32Z,sha256:43c7661a3243c04b0955c81ac994ea13a1d8a1e53c15023a7b3cd5e8bb25de3c,59185377,4722,4479299585,0001-01-01T00:00:00Z
r-base,library,Official,4.4.0,2024-05-14T09:43:04Z,sha256:36b9e82d1d0a652923ad9322ab3f52f10c935e2ed0f3e49d978cde95a3ab78b5,366018778,539,9960642,0001-01-01T00:00:00Z
r-base,library,Official,4.3.3,2024-04-24T10:39:04Z,sha256:205aca88535e1a066c72c84d7a149747665da41cafabb951ccae8dd4e6f0c308,366733119,539,9960642,0001-01-01T00:00:00Z
r-base,library,Official,4.3.2,2024-02-13T08:16:19Z,sha256:4bdf68161b2ed65fa6ca8285d1dc445ceb8100e94f503c56f59d2cfc453c7cdd,349255075,539,9960642,0001-01-01T00:00:00Z
r-base,library,Official,4.3.1,2023-10-12T12:45:14Z,sha256:c7f2f0ccc473845408676992fa0fd52e989d3825d0aadb7460091ecf16c78c36,339689239,539,9960642,0001-01-01T00:00:00Z
r-base,library,Official,4.3.0,2023-06-13T19:06:23Z,sha256:5c2fc4ae3c6cb185d5e9e352f5e6add83f800d0e12b9f1074d038152ddfa0998,336631108,539,9960642,0001-01-01T00:00:00Z
mariadb,library,Official,lts-jammy,2024-05-29T03:36:42Z,sha256:b4fef57eee430a8f78da9850264dfeebdbbac197122be85d746041aee35b2f2d,122566185,5762,2764621253,0001-01-01T00:00:00Z
mariadb,library,Official,lts,2024-05-29T03:36:40Z,sha256:b4fef57eee430a8f78da9850264dfeebdbbac197122be85d746041aee35b2f2d,122566185,5762,2764621253,0001-01-01T00:00:00Z
mariadb,library,Official,11.2.4-jammy,2024-05-29T03:36:22Z,sha256:252fcf862f631d0fdf66dd97268e6eac1c1454a50d87a3a50879f4f494fa5097,122797290,5762,2764621253,0001-01-01T00:00:00Z
mariadb,library,Official,11.2.4,2024-05-29T03:36:21Z,sha256:252fcf862f631d0fdf66dd97268e6eac1c1454a50d87a3a50879f4f494fa5097,122797290,5762,2764621253,0001-01-01T00:00:00Z
mariadb,library,Official,11.2-jammy,2024-05-29T03:36:19Z,sha256:252fcf862f631d0fdf66dd97268e6eac1c1454a50d87a3a50879f4f494fa5097,122797290,5762,2764621253,0001-01-01T00:00:00Z
pypy,library,Official,windowsservercore-ltsc2022,2024-05-16T00:42:27Z,sha256:7b75adda8f3b5407d6fc8056e0415c006123de449d124d58159c2444cddc3523,2158810911,390,40019239,0001-01-01T00:00:00Z
pypy,library,Official,windowsservercore-1809,2024-05-16T00:42:26Z,sha256:b305b1f325b7ef7ff2811b1c5d4eaf987d6807db20047b2ce8d9aece2873b729,2225901425,390,40019239,0001-01-01T00:00:00Z
pypy,library,Official,windowsservercore,2024-05-16T00:42:25Z,sha256:370b27bac5544b3ad148e24e43d6c40dde8c93dc628247fcff89e625cb45f244,2158810911,390,40019239,0001-01-01T00:00:00Z
pypy,library,Official,3.9-windowsservercore-ltsc2022,2024-05-16T00:42:16Z,sha256:ef8dc345f5d2e830e5a4da61f7451f273717c6a52bcfc130b60c6cee3047109c,2158733691,390,40019239,0001-01-01T00:00:00Z
pypy,library,Official,3.9-windowsservercore-1809,2024-05-16T00:42:15Z,sha256:c6222a1d47d84edc47dc017a7176527d44cd65d25bb499950bf21dc1fd711629,2225919483,390,40019239,0001-01-01T00:00:00Z
haproxy,library,Official,3.0-dev13-alpine3.20,2024-05-29T03:58:09Z,sha256:70b613dc7364d46afc895b6327a07b88b5365d4f88dc4b0874855ba00b9f4aae,13119458,1919,1005684835,0001-01-01T00:00:00Z
haproxy,library,Official,3.0-dev13-alpine,2024-05-29T03:58:06Z,sha256:70b613dc7364d46afc895b6327a07b88b5365d4f88dc4b0874855ba00b9f4aae,13119458,1919,1005684835,0001-01-01T00:00:00Z
haproxy,library,Official,3.0-dev-alpine3.20,2024-05-29T03:57:56Z,sha256:70b613dc7364d46afc895b6327a07b88b5365d4f88dc4b0874855ba00b9f4aae,13119458,1919,1005684835,0001-01-01T00:00:00Z
haproxy,library,Official,3.0-dev-alpine,2024-05-29T03:57:53Z,sha256:70b613dc7364d46afc895b6327a07b88b5365d4f88dc4b0874855ba00b9f4aae,13119458,1919,1005684835,0001-01-01T00:00:00Z
haproxy,library,Official,2.6.17-alpine3.20,2024-05-29T03:56:21Z,sha256:d6ccb3160f98b90dad55a976a17655d5916acbd9f3f25d7072dea3d0d513d2d2,11576826,1919,1005684835,0001-01-01T00:00:00Z
memcached,library,Official,alpine3.20,2024-05-29T00:34:53Z,sha256:b7474699be8a7cee225d1b7e4eef893d75bb92b7c6f5aae74ca9e4e95883ba96,4680929,2170,10807620897,0001-01-01T00:00:00Z
memcached,library,Official,alpine,2024-05-29T00:34:50Z,sha256:b7474699be8a7cee225d1b7e4eef893d75bb92b7c6f5aae74ca9e4e95883ba96,4680929,2170,10807620897,0001-01-01T00:00:00Z
memcached,library,Official,1.6.27-alpine3.20,2024-05-29T00:34:45Z,sha256:b7474699be8a7cee225d1b7e4eef893d75bb92b7c6f5aae74ca9e4e95883ba96,4680929,2170,10807620897,0001-01-01T00:00:00Z
memcached,library,Official,1.6.27-alpine,2024-05-29T00:34:43Z,sha256:b7474699be8a7cee225d1b7e4eef893d75bb92b7c6f5aae74ca9e4e95883ba96,4680929,2170,10807620897,0001-01-01T00:00:00Z
memcached,library,Official,1.6-alpine3.20,2024-05-29T00:34:35Z,sha256:b7474699be8a7cee225d1b7e4eef893d75bb92b7c6f5aae74ca9e4e95883ba96,4680929,2170,10807620897,0001-01-01T00:00:00Z
rabbitmq,library,Official,3.12.14-management-alpine,2024-05-07T03:54:19Z,sha256:5a0bd6a982d7dcdb96009393162c39cb740da4d2974c6570c5002ddd1cc9676f,86374078,5070,3460143153,0001-01-01T00:00:00Z
rabbitmq,library,Official,3.12.14-management,2024-05-07T03:54:14Z,sha256:731fc1fd3fb0486753b904e1706ffeb305098631b24412060954b8cb2a922133,112466576,5070,3460143153,0001-01-01T00:00:00Z
rabbitmq,library,Official,3.12.14-alpine,2024-05-07T03:54:12Z,sha256:d4feac7d0242236faf74c98e01b27526737ef94418ed945b4bd9c79146735cce,71065774,5070,3460143153,0001-01-01T00:00:00Z
rabbitmq,library,Official,3.12.14,2024-05-07T03:54:08Z,sha256:140149d053b4942bb1f06a33e4024443dc0b0f578e5cc78cfd5073dd04d748ce,102135359,5070,3460143153,0001-01-01T00:00:00Z
rabbitmq,library,Official,3.12-management-alpine,2024-05-07T03:54:06Z,sha256:5a0bd6a982d7dcdb96009393162c39cb740da4d2974c6570c5002ddd1cc9676f,86374078,5070,3460143153,0001-01-01T00:00:00Z
oraclelinux,library,Official,9-slim-fips,2024-05-09T22:48:45Z,sha256:4f3a51c72c66dbd994a3e2c1874f789c6bca1f54dfa4e61d6ea5de9d7f0f0ca4,49011421,1055,35361765,0001-01-01T00:00:00Z
oraclelinux,library,Official,9-slim,2024-05-09T22:48:42Z,sha256:fd7b6d94cbed5850de718366678c734da9677fdfec651f4ecbb4f76c93f99cd2,48998671,1055,35361765,0001-01-01T00:00:00Z
oraclelinux,library,Official,9,2024-05-09T22:48:39Z,sha256:d3b83cadf8fe8ad078aac525de679d43a1108f6823841f1fefd8e22a0f55211d,95453739,1055,35361765,0001-01-01T00:00:00Z
oraclelinux,library,Official,8.9,2024-05-09T22:48:35Z,sha256:67c889172b07b1f4067050abf4bcf7fce2febd280664df261fe17fa82501a498,100801054,1055,35361765,0001-01-01T00:00:00Z
oraclelinux,library,Official,8-slim-fips,2024-05-09T22:48:34Z,sha256:c99fa27c47aeea4145fb2612039f5bd49befca215be9ace5387ee64e449877b9,51318595,1055,35361765,0001-01-01T00:00:00Z
odoo,library,Official,17.0,2024-05-22T20:18:22Z,sha256:0997f730dce9110b12d7e6eb25d38f90837386905b8cf4444214f323df803b32,603142296,1343,40116167,0001-01-01T00:00:00Z
odoo,library,Official,17,2024-05-22T20:18:19Z,sha256:0997f730dce9110b12d7e6eb25d38f90837386905b8cf4444214f323df803b32,603142296,1343,40116167,0001-01-01T00:00:00Z
odoo,library,Official,16.0,2024-05-22T20:18:12Z,sha256:d5adfab1a679c6e1c08e483e6fe863ff196d7c2fe34937e562469687ac2da6ab,583486817,1343,40116167,0001-01-01T00:00:00Z
odoo,library,Official,16,2024-05-22T20:18:09Z,sha256:d5adfab1a679c6e1c08e483e6fe863ff196d7c2fe34937e562469687ac2da6ab,583486817,1343,40116167,0001-01-01T00:00:00Z
odoo,library,Official,15.0,2024-05-22T20:18:00Z,sha256:6d439a3ced7c88a42cc9170627701226695b21285dbf14ac9047734722c8bb0e,564251071,1343,40116167,0001-01-01T00:00:00Z
rethinkdb,library,Official,bookworm-slim,2024-05-17T04:03:29Z,sha256:86d0e62e6ea681aeabb73750f9fa2403a4252e143016db25c147f4036e0821fa,48739244,627,75411608,0001-01-01T00:00:00Z
rethinkdb,library,Official,2.4.4-bookworm-slim,2024-05-17T04:03:26Z,sha256:86d0e62e6ea681aeabb73750f9fa2403a4252e143016db25c147f4036e0821fa,48739244,627,75411608,0001-01-01T00:00:00Z
rethinkdb,library,Official,2.4.3,2024-05-17T04:03:25Z,sha256:86d0e62e6ea681aeabb73750f9fa2403a4252e143016db25c147f4036e0821fa,48739244,627,75411608,0001-01-01T00:00:00Z
rethinkdb,library,Official,2.4-bookworm-slim,2024-05-17T04:03:23Z,sha256:86d0e62e6ea681aeabb73750f9fa2403a4252e143016db25c147f4036e0821fa,48739244,627,75411608,0001-01-01T00:00:00Z
rethinkdb,library,Official,2.4,2024-05-17T04:03:21Z,sha256:86d0e62e6ea681aeabb73750f9fa2403a4252e143016db25c147f4036e0821fa,48739244,627,75411608,0001-01-01T00:00:00Z
websphere-liberty,library,Official,kernel-java17-openj9,2024-05-24T01:50:07Z,sha256:0a2fb6c215b723a0eef4106244c1440e03d540ad8c8b054c49c9f2d421f470fd,119506378,299,23714360,0001-01-01T00:00:00Z
websphere-liberty,library,Official,kernel-java11-openj9,2024-05-24T01:50:05Z,sha256:501bf31a22205cb3bb8f166da6709eb889d4626ab2ca607bb811a2f16d3c68aa,116304727,299,23714360,0001-01-01T00:00:00Z
websphere-liberty,library,Official,full-java17-openj9,2024-05-24T01:49:59Z,sha256:0f1e20b037c48c705e903ba62ba91e9323f4ca9b2644532e26af7a77df008f69,485830630,299,23714360,0001-01-01T00:00:00Z
websphere-liberty,library,Official,full-java11-openj9,2024-05-24T01:49:56Z,sha256:a2da47c2887fe79e2b2316125427b78eebeb10a603eb94d88f001c3e95845745,482221699,299,23714360,0001-01-01T00:00:00Z
websphere-liberty,library,Official,24.0.0.5-kernel-java8-ibmjava,2024-05-24T01:49:53Z,sha256:9604bf762d881158feca6628f4008753f7259e44eb01abacedaff3e69e5db5a3,190448905,299,23714360,0001-01-01T00:00:00Z
irssi,library,Official,1.4.5-alpine,2024-05-29T04:59:46Z,sha256:574f61d5a8f6f965cd79741fffc98d0333f124e2fb6a00b386e333ff12b649e8,19724252,172,8214138,0001-01-01T00:00:00Z
irssi,library,Official,1.4-alpine3.20,2024-05-29T04:59:37Z,sha256:574f61d5a8f6f965cd79741fffc98d0333f124e2fb6a00b386e333ff12b649e8,19724252,172,8214138,0001-01-01T00:00:00Z
irssi,library,Official,1.4-alpine,2024-05-29T04:59:33Z,sha256:574f61d5a8f6f965cd79741fffc98d0333f124e2fb6a00b386e333ff12b649e8,19724252,172,8214138,0001-01-01T00:00:00Z
irssi,library,Official,1-alpine3.20,2024-05-29T04:59:23Z,sha256:574f61d5a8f6f965cd79741fffc98d0333f124e2fb6a00b386e333ff12b649e8,19724252,172,8214138,0001-01-01T00:00:00Z
irssi,library,Official,1-alpine,2024-05-29T04:59:19Z,sha256:574f61d5a8f6f965cd79741fffc98d0333f124e2fb6a00b386e333ff12b649e8,19724252,172,8214138,0001-01-01T00:00:00Z
elasticsearch,library,Official,8.13.4,2024-05-09T18:25:20Z,sha256:11e1717dd78f46fbecf64f7f27a358d331abb5e95b5451c00730243ee44fb665,616908232,6349,858077265,0001-01-01T00:00:00Z
elasticsearch,library,Official,8.13.3,2024-05-08T00:25:18Z,sha256:9ab33024ebd4a478c4d71dfed52cb06a30b04cd97fdc7a74ad7ed16cc91ab647,616895473,6349,858077265,0001-01-01T00:00:00Z
elasticsearch,library,Official,7.17.21,2024-05-02T21:25:18Z,sha256:689a8cc0c63295ad473fb6996c9d69cbdfc80298a5733c652c9f306388cbb78a,364190795,6349,858077265,0001-01-01T00:00:00Z
elasticsearch,library,Official,8.13.0,2024-05-02T12:25:20Z,sha256:9d1cd1491778aceca4490de7ec9f205c3633a277df15473e1ea507d13a5270c6,615310065,6349,858077265,0001-01-01T00:00:00Z
elasticsearch,library,Official,7.17.20,2024-05-02T12:25:14Z,sha256:ed3a3bdb961d0c488c74aaf1e44f48809e54981c1bb39a53b6047d71f191f69b,364189748,6349,858077265,0001-01-01T00:00:00Z
jetty,library,Official,jdk21,2024-05-10T18:09:28Z,sha256:43171af41562d7963ad760e52a8de613018a9d16db506a5acc187f893f3af292,241084713,405,39686095,0001-01-01T00:00:00Z
jetty,library,Official,jdk17,2024-05-10T18:09:27Z,sha256:133d9589b00d20c0c711e0d9056df1e9af83640259137535ac0d7408c89e6663,227672846,405,39686095,0001-01-01T00:00:00Z
jetty,library,Official,9.4.54-jdk8-amazoncorretto,2024-05-10T18:09:12Z,sha256:d80be5d512be0c8a17445d183e752d33bb71cc2b8a5b1c39eb246e6c0fab4f5b,153996750,405,39686095,0001-01-01T00:00:00Z
jetty,library,Official,9.4.54-jdk21-amazoncorretto,2024-05-10T18:09:07Z,sha256:cd7720e6ebfd84449f2249e97726007a3d4cb1da08df19bb5a8e12d276624943,244142655,405,39686095,0001-01-01T00:00:00Z
jetty,library,Official,9.4.54-jdk17-amazoncorretto,2024-05-10T18:09:01Z,sha256:947933c95d85b8492b588c97e21d8431c19dfd821a8cbe15444858ba948f613a,230622418,405,39686095,0001-01-01T00:00:00Z
ghost,library,Official,alpine,2024-05-22T03:45:37Z,sha256:d54b4bca6fde509c87dbd0cb1f46cadf734d1122c5e6654c3281a7846ab987e1,159739321,1712,361133424,0001-01-01T00:00:00Z
ghost,library,Official,5.82.11-alpine,2024-05-22T03:45:36Z,sha256:d54b4bca6fde509c87dbd0cb1f46cadf734d1122c5e6654c3281a7846ab987e1,159739321,1712,361133424,0001-01-01T00:00:00Z
ghost,library,Official,5.82.11,2024-05-22T03:45:34Z,sha256:aa2c513eae9b8c03cf5c3d66407a513a52abeeb88ee4f184c6ba34d28425fced,187283966,1712,361133424,0001-01-01T00:00:00Z
ghost,library,Official,5.82-alpine,2024-05-22T03:45:31Z,sha256:d54b4bca6fde509c87dbd0cb1f46cadf734d1122c5e6654c3281a7846ab987e1,159739321,1712,361133424,0001-01-01T00:00:00Z
ghost,library,Official,5.82,2024-05-22T03:45:28Z,sha256:aa2c513eae9b8c03cf5c3d66407a513a52abeeb88ee4f184c6ba34d28425fced,187283966,1712,361133424,0001-01-01T00:00:00Z
percona,library,Official,psmdb-6.0.6,2024-05-09T23:10:54Z,sha256:05c2a1caf82b474f3dcc697e2317409e14ba612e45788156636e7e10be57c1d5,286600500,628,177856241,0001-01-01T00:00:00Z
percona,library,Official,psmdb-6.0,2024-05-09T23:10:53Z,sha256:05c2a1caf82b474f3dcc697e2317409e14ba612e45788156636e7e10be57c1d5,286600500,628,177856241,0001-01-01T00:00:00Z
percona,library,Official,psmdb-5.0.18,2024-05-09T23:10:50Z,sha256:f641c2d3628038fb33a89986376790ab9fb95f84f81c54ac61c726c5befaf9ef,263081395,628,177856241,0001-01-01T00:00:00Z
percona,library,Official,psmdb-5.0,2024-05-09T23:10:49Z,sha256:f641c2d3628038fb33a89986376790ab9fb95f84f81c54ac61c726c5befaf9ef,263081395,628,177856241,0001-01-01T00:00:00Z
percona,library,Official,psmdb-4.4.22,2024-05-09T23:10:44Z,sha256:58e974022f9db146f393f96158fcdcb836dd7da0def4f7bb200b5105cfb752c9,250478152,628,177856241,0001-01-01T00:00:00Z
aerospike,library,Official,ee-7.1.0.0_1,2024-05-16T00:44:55Z,sha256:94e4aca5a5b89342d3fb12e7c0df30c5d965a07d5b061f12719b93bf022613a1,82885827,144,17878499,0001-01-01T00:00:00Z
aerospike,library,Official,ee-7.1.0.0,2024-05-16T00:44:54Z,sha256:94e4aca5a5b89342d3fb12e7c0df30c5d965a07d5b061f12719b93bf022613a1,82885827,144,17878499,0001-01-01T00:00:00Z
aerospike,library,Official,ce-7.1.0.0_1,2024-05-16T00:44:50Z,sha256:6ed2d614834930b453b513aae72537e0c0cc8885b5033283b2dad389376d9b7d,79601961,144,17878499,0001-01-01T00:00:00Z
aerospike,library,Official,ce-7.1.0.0,2024-05-16T00:44:48Z,sha256:6ed2d614834930b453b513aae72537e0c0cc8885b5033283b2dad389376d9b7d,79601961,144,17878499,0001-01-01T00:00:00Z
aerospike,library,Official,ee-7.0.0.9_1,2024-05-14T03:26:36Z,sha256:cd47d9213d775c2732f419c7db824337a1f3b12ac44e77be4410a447322b6bae,84602353,144,17878499,0001-01-01T00:00:00Z
logstash,library,Official,8.13.4,2024-05-09T18:53:22Z,sha256:f9a00c9d52a755962d84d5b301fad14fad71fb2e7b9498382137f44e1c570ad4,486377207,2195,192865568,0001-01-01T00:00:00Z
logstash,library,Official,8.13.3,2024-05-08T03:53:16Z,sha256:e6a7315bbb029497f592636b6bc08e8b269856d9b9a36cb3d171231625e143ed,486378595,2195,192865568,0001-01-01T00:00:00Z
logstash,library,Official,7.17.21,2024-05-02T21:53:18Z,sha256:32fa9ae11e6940e83b0dc4ad0b0d5076c7e20157bb97020c2913052604e5c23d,444616089,2195,192865568,0001-01-01T00:00:00Z
logstash,library,Official,7.17.20,2024-05-02T15:53:13Z,sha256:b9eb321f3519b57c73ff5bb203b099f6bd1f84bbc801b4bed10d256cc89e6909,444616527,2195,192865568,0001-01-01T00:00:00Z
logstash,library,Official,8.13.0,2024-05-02T12:53:16Z,sha256:a637727d69cd8c2a4d6ff26c9f1cc8783766598f36c36488badc9001dce367e0,490825311,2195,192865568,0001-01-01T00:00:00Z
julia,library,Official,bookworm,2024-05-24T23:03:41Z,sha256:cd8cf3699852c06318fada5306b181f8c0c11a7769cf0bfa3d36bfa4fff2f3b9,210679546,333,14896061,0001-01-01T00:00:00Z
julia,library,Official,1.10.3-bookworm,2024-05-24T23:02:46Z,sha256:cd8cf3699852c06318fada5306b181f8c0c11a7769cf0bfa3d36bfa4fff2f3b9,210679546,333,14896061,0001-01-01T00:00:00Z
julia,library,Official,1.10.3,2024-05-24T23:02:43Z,sha256:d2375e33738225f57caa34096ad0a15c699512027931324c62ed1949d797a2ff,210679546,333,14896061,0001-01-01T00:00:00Z
julia,library,Official,1.10-bookworm,2024-05-24T23:02:35Z,sha256:cd8cf3699852c06318fada5306b181f8c0c11a7769cf0bfa3d36bfa4fff2f3b9,210679546,333,14896061,0001-01-01T00:00:00Z
julia,library,Official,1.10,2024-05-24T23:02:28Z,sha256:d2375e33738225f57caa34096ad0a15c699512027931324c62ed1949d797a2ff,210679546,333,14896061,0001-01-01T00:00:00Z
alpine,library,Official,3.20.0,2024-05-22T18:50:47Z,sha256:77726ef6b57ddf65bb551896826ec38bc3e53f75cdde31354fbffb4f25238ebd,3622094,10870,10480880211,0001-01-01T00:00:00Z
alpine,library,Official,3.20,2024-05-22T18:50:42Z,sha256:77726ef6b57ddf65bb551896826ec38bc3e53f75cdde31354fbffb4f25238ebd,3622094,10870,10480880211,0001-01-01T00:00:00Z
alpine,library,Official,3,2024-05-22T18:50:23Z,sha256:77726ef6b57ddf65bb551896826ec38bc3e53f75cdde31354fbffb4f25238ebd,3622094,10870,10480880211,0001-01-01T00:00:00Z
